Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,GS,KO,NVDA,PFE,XOM,GS,KO,NVDA,PFE,XOM,GS,KO,NVDA,PFE,XOM,GS,KO,NVDA,PFE,XOM,GS,KO,NVDA,PFE,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,182.84640502929688,39.875877380371094,11.113517761230469,27.332721710205078,34.370323181152344,183.94672722128726,40.343823595973944,11.35564602075613,27.524956012177448,34.43982069738349,181.6762058821167,39.82573891970885,10.806439976810287,27.240164241653076,33.6676273817858,183.0297853987328,40.15998894883476,11.281987829661926,27.446637273362175,33.968785249243226,2432800,11888000,427796000,19964552,24367800
2020-08-11,184.31350708007812,40.05136489868164,10.799969673156738,26.905534744262695,34.72553253173828,189.45709874483327,40.653013791530974,11.08539727357645,27.467996012389236,35.84521042434026,183.8506721758313,39.85917221072035,10.74596911283335,26.820099510110108,34.540204849571495,185.7631474679693,40.49424356278177,11.022687098568131,27.45375442117097,35.13479402501532,4042700,16531600,354512000,21326847,28987500
2020-08-12,185.24790954589844,40.46916198730469,11.38749885559082,27.289997100830078,34.71765899658203,188.5838145490294,40.68642224178026,11.414125122757872,27.44663168393079,35.38697079222781,182.75034144062118,40.21011809482178,10.907721031284495,26.919770164649403,34.35544327196892,187.49222033037893,40.36053026624488,10.940071438029333,26.934011754117503,35.00900616604946,2439400,9562200,464412000,19957595,22503200
2020-08-13,181.98184204101562,40.42739486694336,11.390233993530273,27.176082611083984,33.867244720458984,185.30901885331664,40.71986130356455,11.667699042003894,27.183201974777635,34.544432636458936,181.37055198661136,40.159996071276815,11.303386562871257,26.969609613443453,33.79637614776605,183.74586190525977,40.32711792783459,11.49275872959911,27.10488611151631,34.253085394853116,2219900,9882900,374460000,15340021,17338700
2020-08-14,181.6150665283203,40.48589324951172,11.510677337646484,27.0977725982666,34.016845703125,182.93370744386937,40.686440777678456,11.650778256595569,27.332723101407854,34.07983829874831,180.42741157867476,40.1349302937517,11.387746937929792,27.005215125003534,33.394777675943956,181.1697009191246,40.39397430424968,11.476833720238632,27.062172909481166,33.54438771887039,2287600,10075800,366436000,12901276,13595700
2020-08-17,177.33602905273438,40.285343170166016,12.280111312866211,27.304248809814453,33.575897216796875,181.51028409692736,40.736579897138476,12.35252593797957,27.34696500615711,33.993232695066595,176.8644529087591,40.276988351212694,11.762758349690381,27.019456991737428,33.44203602708642,180.76799473054453,40.37726211688028,11.796601013943912,27.08353701151563,33.993232695066595,3922600,9102400,621300000,17494187,15554600
2020-08-18,175.79904174804688,40.4608154296875,12.204217910766602,27.31136131286621,33.41053009033203,177.78138033382155,40.527666719294054,12.438383690123823,27.38255781817862,34.00897332878493,175.61566140417068,40.07643007738465,12.030522981978192,27.176084803878112,33.30029078354827,177.66785028514948,40.27698075855936,12.392595308641503,27.375438453910515,33.53651829862716,3067900,9829000,503448000,10846398,13014000
2020-08-19,177.29238891601562,39.583412170410156,12.082526206970215,27.240161895751953,33.04043960571289,179.98207895148894,40.42739215252696,12.258211685972064,27.48935395784265,33.59163916330327,176.20079458303746,39.458070786407625,12.042212325840874,27.14048793354706,32.96957104825419,176.7509490657727,40.210128653357444,12.239797617352234,27.396796497261622,33.34753568676863,2458500,17371000,622624000,15690055,14473100
2020-08-20,176.2706298828125,39.566707611083984,12.085017204284668,27.567668914794922,32.53647994995117,177.51940720293058,39.7756131490256,12.317938426854452,27.617507320388185,32.9853130520591,174.95197561247565,39.34944725418874,11.823976501691238,27.147603580207832,32.520731051165505,175.31874965038008,39.49985949651835,11.91978322105072,27.183200396609454,32.82782706799774,1764200,11308700,921388000,21957455,15678500
2020-08-21,176.777099609375,39.50820541381836,12.625017166137695,27.681594848632812,32.292388916015625,177.5805245525209,39.69204326583277,12.749689506590398,27.767032965345805,32.55224133999926,174.4978640357654,39.24916464522877,12.139017738747308,27.46088305352833,32.0561613511737,174.7511079911256,39.558343879179965,12.145488010516427,27.702952946495028,32.520743530341285,1780900,14734100,999868000,25467170,25517700
2020-08-24,181.06488037109375,40.08479690551758,12.661595344543457,27.653106689453125,33.245182037353516,181.14347194262754,40.093151724734916,12.852959104530782,27.795502556097183,33.47353367469722,175.80777315662527,39.424654619750456,12.449825930553745,27.439514320802665,32.35538833470736,177.37092993266052,39.63356016428595,12.82434125696798,27.781263828222155,32.50499844245624,3097400,9257700,490564000,25011947,18208900
2020-08-25,179.89471435546875,40.03466033935547,12.69120979309082,27.346960067749023,32.19002914428711,183.8157253052126,40.15164693985939,12.702407463725917,27.453756264584257,33.12706655804836,179.16989424715757,39.81739996522615,12.515772025592227,27.019452112471853,32.04829198875391,183.37908764901002,40.10986646648596,12.572509358263392,27.418159440726907,32.8042214823998,2627600,7827800,289076000,26221201,31285600
2020-08-26,180.9600830078125,40.243560791015625,12.714105606079102,27.090654373168945,31.504959106445312,181.01247738634467,40.26027361577498,12.809165264018684,27.247289002732476,32.15852508601645,179.04760824065863,39.66698268122204,12.61929465873559,26.812981941693668,31.4970861565765,179.7986254249035,39.90931067111925,12.740234457823048,27.19033121585773,32.00103905447433,2563200,10124200,321244000,24083689,26795000
2020-08-27,183.51882934570312,40.302059173583984,12.57002067565918,26.955371856689453,31.2923526763916,186.00766969276938,40.79507640948915,12.790748434338262,27.055048677252145,31.733309907425873,180.25278771110308,40.276991527101856,12.508554997682598,26.82721758032671,30.95375880039266,180.48856248704558,40.318772000454004,12.722563774605414,27.026568358820835,31.497082390258107,3692400,10931600,317604000,22156556,32034300
2020-08-28,181.38803100585938,41.6390495300293,13.087122917175293,26.99097442626953,32.04041290283203,185.13437643962533,41.65575916640257,13.087371627677937,27.097770622206124,32.22152080525101,180.84659122122486,40.55273828234241,12.584202751805321,26.6278667875588,31.30810533873119,185.03831561695827,40.73657615890085,12.616553153406784,26.962494104791705,31.37110095894466,3697400,16420300,537160000,32830519,33477100
2020-08-31,179.9910888671875,41.38835525512695,13.31282901763916,26.905534744262695,31.449840545654297,181.34408257769502,41.83959188506367,13.512404027360901,27.069288710905834,32.06403578976499,178.90167998453404,41.23794304514805,12.977631777675004,26.699061729227562,31.41834574128159,180.54458751292233,41.61397357009531,13.121962673479885,26.941134428361256,32.00104017342695,3046200,18510800,500840000,30032465,25259600
2020-09-01,180.50946044921875,41.045753479003906,13.761385917663574,26.257640838623047,31.048242568969727,181.6076635942997,41.2379461645943,13.933390315737588,26.926898362597292,31.300218933920313,178.35697156022,40.803425511391296,13.378543881864474,25.99421002055817,30.749019509167706,178.8753336331063,41.204523705794514,13.421856199944589,26.90553740497319,31.300218933920313,2457000,12588400,511316000,36145560,22464100
2020-09-02,184.53326416015625,42.77548599243164,14.284621238708496,26.4854736328125,30.859270095825195,185.31518425976623,42.91754337991112,14.66323112605834,26.556670149891268,31.27660854371191,180.4303788369623,41.246299498684955,13.840046302454015,25.915892908286757,30.670289254794046,180.79937348338274,41.246299498684955,14.640329615319995,26.179323742899626,30.890767903929156,3565200,26332600,874012000,29068688,26413400
2020-09-03,182.35443115234375,42.18220520019531,12.959362030029297,25.915891647338867,30.796268463134766,189.09300394810947,43.56933782362656,13.824613370460439,26.69194538252889,31.520699814560857,180.83452177432252,41.86466789478946,12.823201635457625,25.702299243863116,30.615160625278243,186.0356101883662,42.950979225760186,13.769103935928273,26.6065072760859,30.86713700871301,3533500,22289400,945128000,35956788,28817200
2020-09-04,185.323974609375,42.650146484375,12.5680570602417,25.88741111755371,30.77264976501465,187.44131343707943,43.00946418960831,13.118173789760052,26.07964540294194,31.33172223523639,180.38645768348147,42.015071996576424,11.654265141820803,25.53854223067951,30.434055901912295,185.28004380351976,42.5665823740621,12.72861072124861,25.979968578120737,31.07186987359219,3668900,21019500,1463684000,26872257,24632500
2020-09-08,177.89134216308594,41.62232971191406,11.861616134643555,25.581262588500977,30.063966751098633,184.46299971854666,42.650144309002506,12.495868665952957,26.065405146253536,30.457680298908937,176.82828898009717,41.246299203797626,11.653766757408798,25.403269885139924,29.410400819911448,184.06763584464437,42.55822538616908,11.683885878412541,26.008447366672737,30.119086407488396,4574700,17776700,795728000,26736818,38496400
2020-09-09,177.6628875732422,41.93986511230469,12.660158157348633,25.75925636291504,29.882856369018555,179.9559359473093,42.416169375486334,12.754001367320672,26.093883652507557,30.583665944636557,177.4959585742192,41.40506756681265,12.178991882881057,25.730776043789703,29.859231515553457,179.39365655395713,41.446848027370805,12.346516275086678,25.837572230904875,30.197825378527774,4681400,15252300,736200000,27490533,25886100
2020-09-10,175.72129821777344,41.781105041503906,12.258647918701172,25.381908416748047,29.134801864624023,180.4128326212427,42.34932832507999,13.008897940882886,25.858931600261304,30.21357611962968,175.31716693496074,41.739324573991475,12.11452165542531,25.332070002791053,29.056060358400163,178.98955211421216,42.073571501736296,12.933225527994797,25.773496363928935,30.13483461340582,2510300,15439500,698684000,21650741,34381200
2020-09-11,176.52076721191406,42.66686248779297,12.112031936645508,25.68093490600586,29.056066513061523,177.3905488702355,42.78384906330899,12.597926996342265,25.709412359476694,29.378911563037917,174.78999809955064,41.86466290719931,11.844440927572224,25.23951147615968,28.73322146308513,175.9233511760725,42.11535206918521,12.431647488239708,25.445981601716323,29.237174418775446,2376400,18272300,636928000,24109301,26838600
2020-09-14,176.8897705078125,42.7174072265625,12.816727638244629,26.35019874572754,28.867082595825195,178.61175890612304,43.15544847509984,13.25756789875659,26.72754513527156,29.14268092923816,176.301135241591,42.59947366223487,12.576767920086505,25.83045646597817,28.733221406395053,178.61175890612304,42.93642945755548,13.024577957063135,25.88741424953396,29.063939406490615,2756900,10911700,1201744000,29565543,26129900
2020-09-15,173.9553985595703,43.00381851196289,12.934967041015625,26.31459617614746,28.55998420715332,177.98799776333158,43.281807523978166,13.24138939468092,26.592265698406916,29.434028858420632,173.9378235535661,42.826918166197856,12.772421205731272,26.207799985845252,28.51273749494017,177.46964903552123,42.96169984108292,13.222720077777511,26.47835014376875,28.977319651749085,3717600,12838400,727556000,22003726,23724200
2020-09-16,176.30992126464844,42.784793853759766,12.460521697998047,26.186447143554688,29.77262306213379,179.05104546142894,43.34076859103147,13.036277502029263,26.563793567443177,30.040348426228007,174.016885941594,42.74267518843352,12.459775343133906,26.143728086341806,28.559984471601368,174.3858805937798,42.91957551087266,12.901361990824535,26.542432607520738,28.709594555967183,3571400,15353900,556384000,22208412,30890900
2020-09-17,171.17034912109375,42.58262252807617,12.40974235534668,26.214916229248047,29.76474380493164,175.61587363229006,42.65001496773538,12.53544807871845,26.321712406835978,29.90648092335766,170.88920266062547,42.06876642274407,11.982841605278239,26.02268196453734,29.111180873341453,174.13989493223482,42.30463674810291,12.079920915572131,26.18643877529451,29.410401008866597,4274800,13287100,792512000,17894390,24696200
2020-09-18,171.19674682617188,42.498382568359375,12.136675834655762,26.07964324951172,29.28441619873047,172.76936833118458,43.09647597289445,12.578013731233012,26.39290956398547,29.780496170916365,169.01791484748134,42.29620847531113,11.937041086164525,26.03692420488266,28.898578556649717,171.3285258831434,42.75109777458353,12.539431169954202,26.18643942976879,29.552141564250245,9066300,23816600,698460000,31694623,46853800
2020-09-21,170.4411163330078,41.35274124145508,12.463261604309082,25.64533805847168,28.685970306396484,170.59047034171712,42.136160712933346,12.46848893761649,25.97284884796949,28.906448939431147,164.70410457220092,40.94839622608703,11.853154418113043,25.189675851572712,28.095399964657,166.83900490385653,41.90871603926721,11.873566181378445,25.894530117014142,28.685970306396488,4871300,17514800,721044000,26608968,35351800
2020-09-22,168.35012817382812,41.8328971862793,12.583240509033203,25.809093475341797,27.97728729248047,172.3212341022553,42.15300483150655,12.593446389874005,25.866054117043245,29.00881799986295,165.54751188340845,41.33588921610339,12.103071287394512,25.445985844626215,27.930043583184233,170.44111104245195,41.369585434221676,12.520761299174337,25.495824259141354,28.709594824535845,3355800,13034600,646452000,22727297,27303200
2020-09-23,163.51806640625,40.6114387512207,12.071457862854004,25.631099700927734,27.079618453979492,169.49229475221537,42.05191841109424,12.672106440614145,25.901649855845445,28.182017634806506,163.29842575680865,40.57774253131236,12.027150399322249,25.609741608157147,27.048120647945325,168.68401877096733,41.8918661867022,12.521259187948008,25.87316953618661,28.071778317483027,3116100,17121200,647012000,23102521,31251400
2020-09-24,171.41635131835938,41.024208068847656,12.29473876953125,25.460227966308594,27.024497985839844,173.48097881351788,41.36116061655821,12.515283765429503,25.659578765887023,27.418211538085522,164.33513882895855,40.06388832702772,11.962179781141215,25.303593354948106,26.583537725958113,166.03075823093002,40.61143742210048,12.020178955986067,25.595501620928545,27.087493596021243,5114600,16788100,731240000,20859925,26796000
2020-09-25,171.27577209472656,41.04106140136719,12.818221092224121,25.666702270507812,27.276472091674805,171.6623417744144,41.0747544110124,12.827929401956277,25.73789878371233,27.51269960210747,166.5842511402633,40.41769412792458,12.19293055034486,25.289355884049968,26.67802886499233,169.5274411422309,40.6030201414924,12.393810139922095,25.30359461416453,26.772519268406246,3106000,12603400,588016000,14365598,23486000
2020-09-28,174.89544677734375,41.51279067993164,12.978775978088379,25.908769607543945,27.804058074951172,177.35541110147628,41.87501700102011,12.995454064553032,26.044046118341427,28.26864028590493,173.20859494679556,41.394857126730436,12.695005420616106,25.745015639293158,27.638696064831137,173.76209362262543,41.538064450937846,12.984003310472113,25.745015639293158,27.67019387664416,3280100,11215700,573808000,15044269,23396500
2020-09-29,172.8922882080078,41.20952606201172,13.168704986572266,25.75213050842285,26.993003845214844,174.63185140625194,41.74865585997638,13.384769035049606,26.015561257039185,27.646569872490357,171.69744281184944,41.20110361501211,12.877467046243323,25.652453699472783,26.764652236797193,174.09592780784712,41.60544855339967,12.881698289843444,25.937245400081807,27.55995239863009,2400000,12426600,621460000,13512491,20770500
2020-09-30,176.56468200683594,41.588600158691406,13.472140312194824,26.129478454589844,27.032373428344727,178.418449158839,41.79919668015412,13.563743503042675,26.314593358025828,27.496952527574134,174.27163366626152,41.18425522309674,13.093530438991557,25.809089917994747,26.874887409662303,174.55276665593223,41.50436283548548,13.100749000983756,25.8233315077729,27.276473903696317,3075800,15755900,689184000,22629275,22223700
2020-10-01,174.43858337402344,41.42855453491211,13.555777549743652,25.894535064697266,26.08746337890625,178.46240114778266,41.832899534685886,13.703387740885159,26.407158008037097,26.851265702811563,173.84115391561835,40.93154653683526,13.40269029134298,25.745019801003824,25.937850291907026,177.05669581513504,41.64757353807975,13.698658927613552,26.279000840886194,26.607165198838207,2288700,17577300,525004000,22520396,36890200
2020-10-02,175.6246337890625,41.58018112182617,13.005912780761719,25.90165138244629,25.969343185424805,176.32748645181874,41.76550710421565,13.461190308967057,26.101005043913567,26.2606903465444,171.5744602338817,40.89784717948612,12.994710808129454,25.652459305612194,25.363024009616744,171.61839103889136,41.07474750079527,13.167961084697618,25.67382026227315,25.39452181184474,2541200,13610100,552496000,21461759,32694300
2020-10-05,177.29388427734375,41.5970344543457,13.58365535736084,26.165081024169922,26.567787170410156,178.20758321952638,41.74023857621357,13.585397801441708,26.257638486107872,26.57566011840485,175.35225559223403,41.37801222702611,13.165715663762136,25.87316990963683,26.118951036029685,177.40808826649314,41.63915312469222,13.178908861614774,26.008446420363942,26.237066282518573,2551600,10628700,479820000,19400029,22965200
2020-10-06,176.670166015625,41.226383209228516,13.677250862121582,25.75213050842285,26.292194366455078,181.06297941343237,41.89186913879691,14.081002250444271,26.364430088364415,27.10324344095373,175.62467428201842,41.13372341812349,13.606059434041683,25.695172740827232,26.22920175089809,179.44642730043188,41.740239351972505,13.77034771021102,26.343069136371728,26.86701587597122,2833100,10077400,784420000,25233392,26731800
2020-10-07,178.8752899169922,41.748653411865234,13.903768539428711,25.965728759765625,26.37881088256836,180.10527177656218,41.91712804956154,14.05834944334115,26.051166861911682,26.567794729964618,176.74037655369955,41.23479741192738,13.803701921805605,25.65245953540553,26.15045627640515,179.13884788275945,41.29376417781064,13.93936472563544,25.8162163749574,26.489050208634364,2326600,10135600,418084000,22160034,23779300
2020-10-08,182.72344970703125,42.506813049316406,13.779059410095215,26.264753341674805,27.764677047729492,182.8815979494344,42.574205497551525,14.023749845653542,26.471226323184965,27.827672654881972,179.32341666208282,41.73181917530531,13.69865819405258,25.994203229296545,26.58353644778339,180.23711588709526,41.87502330763174,14.014290320495087,26.058280360164645,26.67802985851211,2330600,12143900,378900000,17857395,34413700
2020-10-09,182.3368682861328,42.80164337158203,13.703387260437012,26.193559646606445,27.355222702026367,184.3312090562321,43.1554440281072,13.764622541474697,26.428510105772304,28.308008908870857,181.04539365285356,42.62473982987117,13.601827927722326,26.051163780748542,27.284354132702603,183.40871568463194,42.68370660595869,13.707619453210627,26.22203710219928,28.095403200899565,3040900,11407800,346892000,23667465,29228600
2020-10-12,188.11778259277344,43.037506103515625,14.164640426635742,26.214916229248047,27.26860237121582,188.79427941523522,43.40815483175931,14.285118819607398,26.471227627985296,27.34734388275008,182.22263621443116,42.818487130791624,13.852493157883188,25.965724193999186,26.95363031748654,182.22263621443116,42.82690957789917,13.929160708195548,26.129478142125272,27.19773380931654,3474200,11386500,434744000,19413837,17912800
2020-10-13,185.20977783203125,42.30463790893555,14.186795234680176,26.271883010864258,26.94576072692871,188.10903706612527,42.95327569793619,14.286613084948678,26.43563701515686,27.457586623298212,183.77771651754392,42.03507456979872,13.958285283848605,26.079651542850538,26.85126729675264,188.02117544462496,42.95327569793619,14.234837322926795,26.108129006571655,27.34734729188929,3317300,14365300,344604000,21543233,20995100
2020-10-14,185.57875061035156,42.22039794921875,14.034456253051758,26.24340057373047,26.8906307220459,188.40772289453736,42.532083175394185,14.280888235135075,26.556666928455645,27.42608127198229,184.73533812901152,41.82447859687327,13.89978950534229,26.036927550353038,26.79613732820159,187.90694924732915,42.16143116879605,14.228863684482796,26.35019676770973,26.819762178560335,7550100,10582100,276100000,22120298,17743000
2020-10-15,183.26815795898438,42.11088943481445,13.909744262695312,26.022682189941406,27.126867294311523,185.1394871221907,42.228822993935864,13.945339502121929,26.157958685285696,27.134740244540563,181.7745908613123,41.52964087421825,13.70836613749125,25.923008237609576,26.19770296987453,184.12914552628402,41.61388142605389,13.751180888345079,26.079642823604022,26.536296901853927,4325700,9961700,267224000,16089205,23251600
2020-10-16,181.1683807373047,42.14458084106445,13.75192928314209,27.019451141357422,26.85126495361328,184.4981267452503,42.414144169801055,14.060592641439428,27.14048892601693,27.276476340910627,180.8169476905004,42.009799176696156,13.73301117877532,26.35731588982962,26.67803302100032,183.0221481660723,42.11088783505865,13.976208001537719,26.392912712407576,27.063870647261954,3244500,13569800,242392000,42993503,22627200
2020-10-19,180.7115478515625,41.799198150634766,13.439530372619629,26.912654876708984,26.315811157226562,182.66195794473123,42.523650724104144,13.923184432811734,27.66023108832801,27.06386747220166,179.7451236051089,41.66441650069497,13.348922328803374,26.79873931949984,26.292189306413373,182.20510162769847,42.144576329445975,13.843032003278086,27.354081239183763,26.851261803495312,3235300,9930400,298068000,31931352,23645800
2020-10-20,182.76734924316406,42.32990264892578,13.58664321899414,26.691944122314453,26.53628921508789,185.7105388748553,42.641584614436,13.740228038744753,26.976735888590646,26.71739705585782,181.39679393728017,41.94240580386464,13.448740396598476,26.592267290380946,26.244942080266302,181.59885955140422,42.026643130722086,13.524910369339894,26.962494296434723,26.504791415702993,3335500,10970700,229212000,22384852,23040600
2020-10-21,178.2691192626953,42.11088943481445,13.466415405273438,26.400035858154297,26.111083984375,182.69706834353488,42.481538222545815,13.732015205253962,26.663463804923182,26.47329974983552,177.4784049728955,41.925563434224536,13.419369406982236,26.385794265996083,26.095335081033735,182.2050754907527,42.085615662539524,13.5662332545089,26.592267294658477,26.386682283356663,3083600,12517400,219596000,18984859,28619300
2020-10-22,180.45675659179688,42.69213104248047,13.30337142944336,26.649221420288086,27.449703216552734,181.3089634047454,43.130172233311505,13.553039484968712,26.748898238566326,27.528444707908793,177.6453588919778,42.439415836006305,13.174678386058064,26.36443255565826,26.000837547515676,178.52392151103385,43.10489846325035,13.464174825263315,26.400032237223687,26.126825735962576,2136900,20189200,290480000,19243616,31831500
2020-10-23,180.14044189453125,42.5573616027832,13.531630516052246,27.183198928833008,26.898509979248047,182.92549670521285,43.11333650202298,13.534617834284036,27.25439828305378,27.622944483009107,179.24431783255858,42.51524292518683,13.233920420278526,26.805852656933943,26.662282446815805,181.6515704065392,42.96170669191676,13.391985258225827,27.00520626854276,27.536327020231543,2110200,13491300,233484000,30557884,27429100
2020-10-26,176.7140350341797,41.950828552246094,13.084569931030273,26.998092651367188,26.260696411132812,178.18123258727468,42.54892193219134,13.633691566965796,27.069289158109125,26.59141740331127,174.40341170509703,41.4453981605779,12.982263278351981,26.68482344149235,25.945727327501817,177.90009959914406,42.40571783281631,13.36908784573915,26.962492966680497,26.46542916909958,3249700,14696400,336896000,33783124,30888700
2020-10-27,171.91712951660156,42.03506851196289,13.338966369628906,26.649221420288086,25.843355178833008,176.23087526016587,42.36359858334964,13.384021132448181,27.140486147892435,26.14257829470606,171.6799272579711,41.74023144302626,13.134600935706988,26.25051700980633,25.748864775218905,175.71252652431158,41.9592536329161,13.248607109488976,26.371551919445107,26.103207543516497,3430400,13892100,250520000,36851529,27100700
2020-10-28,166.72479248046875,40.40083312988281,12.572534561157227,25.239517211914062,24.859071731567383,169.88760911642603,41.403274559765414,13.20280455155051,26.435633507392726,25.49688872352037,165.99558407068065,40.24920338777364,12.554612551785185,25.146959741837833,24.81970097982121,168.07777269478743,41.27691537019188,13.14107170884122,26.200683012341027,25.276407106909318,4214600,19886200,376520000,33857537,42136400
2020-10-29,166.87416076660156,40.45138931274414,12.967823028564453,25.118480682373047,25.961469650268555,168.9914995756447,40.83888622803209,13.13584495995668,25.37479214790213,26.087457852538584,164.20332330142026,39.844870166416136,12.695004720775675,24.63433807532114,24.496854921507154,166.75116255477081,40.207096521756625,12.783123011626987,25.26087657714072,24.733082425289002,3581200,15369900,320080000,27545341,38622800
2020-10-30,166.08348083496094,40.485084533691406,12.479937553405762,25.26087188720703,25.68587303161621,167.2783265994917,40.535625652336336,12.880700654470314,25.29647156994747,26.09533551389252,162.99094989624803,39.90383596168637,12.246946659369481,24.805206826128348,25.205541985026773,166.49640636132247,40.274487970141415,12.79457453694031,25.08999856278926,25.52051404948431,3658800,15804000,416820000,25631067,47885700
2020-11-02,167.1025848388672,40.956817626953125,12.526487350463867,25.794851303100586,26.764646530151367,169.29899108913042,41.23480662547208,12.781382741885674,25.80909003030959,27.13473519801407,165.37181564119575,40.636713173047504,12.3415385171396,25.303589450709808,25.646498566411054,168.68400002021667,41.066328736683175,12.603154900907724,25.58125894444102,26.09533174090099,2459600,15156100,299652000,21430666,40130300
2020-11-03,173.89389038085938,41.57176208496094,12.96334457397461,25.766376495361328,26.307939529418945,174.8339588051997,42.085618235503965,13.04847556317801,26.072526371601967,27.158362246952997,169.75586800884946,41.27692816913232,12.548392129595152,25.68806061633535,26.08746090063428,170.38843415839773,41.46225418105241,12.65368609633132,25.937252708930256,27.158362246952997,4545500,15285100,272900000,21636617,36773000
2020-11-04,173.84117126464844,41.42012405395508,13.73475170135498,26.57802963256836,26.16619873046875,176.43294156823387,42.2962063915903,13.767859091534874,27.14049096040724,26.882757177056046,171.23183936185697,41.34431238792606,13.279474284873544,26.314598812587878,25.614999232217993,172.41790419250796,41.6391462450879,13.331498827212098,26.385795325712003,26.19769653123636,3868500,12930800,410228000,40870536,35410100
2020-11-05,178.3130645751953,41.64757537841797,14.098925590515137,26.175220489501953,26.118959426879883,179.33218696495427,42.29621318175327,14.277153437233792,26.829780093254346,26.709529841457112,174.88666251890976,41.56333803811928,13.930654840153293,26.175220489501953,26.095337571511664,175.40501121627523,41.917138723512046,14.101415339384825,26.79381718672155,26.276445471526436,2892800,12452400,319028000,33926995,30824100
2020-11-06,176.8195343017578,41.65599060058594,14.499190330505371,26.182416915893555,25.811859130859375,179.56944000009238,42.1108798364699,14.525824562918741,26.41259401186315,26.50479581332021,176.0815448088884,41.487512748764345,13.83506746873094,25.95943529435852,25.685870916211584,179.52550918141603,41.82446845240752,14.048890531552257,26.17522433353071,26.063835560154956,2475100,9294900,383348000,23870676,33985600
2020-11-09,188.8294219970703,44.28424835205078,13.5719575881958,28.196435928344727,29.079683303833008,191.52661516839973,44.86549375294743,14.628132371643925,30.203275313584523,29.930103017478125,183.94461689274908,43.86305519426947,13.552044345915604,27.606612653569243,28.394622561758325,188.44286577778522,44.2252815670373,14.489731966855251,30.109766004980166,28.67809379710934,6960500,33442000,582976000,230153864,76879400
2020-11-10,191.06100463867188,45.47201919555664,12.714921951293945,27.822404861450195,29.724822998046875,191.86049980090826,45.72473448236571,13.547813246458624,29.1602969784262,30.18448495564414,185.53483852365466,44.18316898341595,12.57378300138772,27.66415943290161,29.015168208174963,189.11059464581888,44.284254455449734,13.547813246458624,29.095560869490555,29.878042625156986,4166500,29706700,644068000,80091668,49055400
2020-11-11,191.57058715820312,45.13505554199219,13.360124588012695,27.692941665649414,29.418386459350586,193.21349501222204,45.741571439707776,13.377051459709095,28.915744230363117,29.934498016770632,188.91732422035167,44.9244589854434,12.892400350122854,27.261363609380677,29.18452244856102,192.088935900643,45.42988943578112,12.997445519056676,27.96627424181484,29.910306248850173,2680700,17399900,404744000,58980997,34124500
2020-11-12,188.46043395996094,44.65488052368164,13.39870834350586,27.009605407714844,28.410348892211914,190.52506116344074,44.82335836666393,13.706624366727366,27.57785112717057,29.265160394701926,186.60666657911304,44.31792805116465,13.258565493925284,26.78662382541931,28.120035435658064,189.08421922328876,44.68857673496762,13.420862549659276,27.534692748516647,28.918397441181146,3005500,15024400,365812000,46767877,30933700
2020-11-13,192.47549438476562,45.025543212890625,13.239648818969727,27.779247283935547,29.09581184387207,194.1271963486179,45.06766188036953,13.609795307478402,27.808020495433666,29.23290260014743,189.2511712787997,44.55380578216124,13.002924202135992,27.1246878121134,28.531313799098612,189.6377409644503,44.85706532952668,13.568474209414886,27.239774873964468,28.547442666236922,2832100,12447900,346312000,40175634,29241500
2020-11-16,195.37472534179688,45.362491607666016,13.456954956054688,26.851360321044922,30.77318572998047,197.32513508741178,46.01112931041339,13.590625584856218,27.297323491842295,30.78124862848046,193.31009818582635,44.88233177283776,13.099254438617393,26.50609617907982,29.918373904384225,196.38506681466794,45.91004387504114,13.115682790684902,27.232587368996104,30.313523608780347,3004700,14908200,413776000,75530167,38596800
2020-11-17,197.3690643310547,45.21929168701172,13.364358901977539,27.323333740234375,31.1844482421875,197.54478755931677,45.27825846421482,13.537608217829746,27.67207703063295,31.216705975287276,191.8165561876166,44.67173936904187,13.246370241998301,27.156542213491083,30.14416249798715,193.30132898815026,45.202443577318206,13.494047103867059,27.664496912176954,30.49092543814285,2722900,14248400,312028000,46984500,26521100
2020-11-18,197.0615692138672,44.317935943603516,13.370827674865723,27.53561019897461,30.00706672668457,200.06625132136318,45.50570028865478,13.547064264555475,28.369562001214895,31.555403976243145,196.3674973394288,44.27581727871906,13.128129424028948,27.520447070852114,29.999003832065288,197.67656027578747,45.27825564214094,13.40717021625731,27.99807548446223,31.46669675409831,2856200,15278200,510924000,63442700,31068000
2020-11-19,197.2987518310547,44.755977630615234,13.382280349731445,27.437057495117188,30.160287857055664,197.6238156081569,44.84021496133016,13.429326347476689,27.770640604842576,30.240929104160205,195.13748256840873,43.76196170362779,13.043497889673867,27.18687305489477,29.48289092207182,197.06153624478682,44.21685100176405,13.15576163324894,27.747894461497538,29.724817739651826,1505200,17189500,565936000,43261800,26954400
